FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
2390731|Town of Blacksburg|Civil|VA|51|Montgomery|121|371348N|0802540W|37.230133|-80.427669|||||631|2070|Blacksburg|02/19/2008|
2390793|Town of Christiansburg|Civil|VA|51|Montgomery|121|370830N|0802409W|37.1417991|-80.402378|||||616|2021|Blacksburg|02/19/2008|
2498400|Independence Secondary School|School|VA|51|Montgomery|121|370743N|0802451W|37.1286797|-80.4141421|||||648|2126|Blacksburg|02/09/2009|09/15/2010
2498417|Blacksburg New School|School|VA|51|Montgomery|121|371601N|0802502W|37.2669067|-80.4171568|||||647|2123|Newport|02/09/2009|09/15/2010
2498428|Kipps Elementary School|School|VA|51|Montgomery|121|371257N|0802724W|37.2158482|-80.4567633|||||629|2064|Blacksburg|02/09/2009|09/15/2010
2498436|Blacksburg Christian School|School|VA|51|Montgomery|121|371252N|0802358W|37.2144789|-80.3993472|||||653|2142|Blacksburg|02/09/2009|09/15/2010
2498444|Tall Oaks Montessori School|School|VA|51|Montgomery|121|371252N|0802638W|37.2144726|-80.4440202|||||619|2031|Blacksburg|02/09/2009|09/15/2010
2498445|Dayspring Christian Academy|School|VA|51|Montgomery|121|371350N|0802425W|37.2305089|-80.4069595|||||653|2142|Blacksburg|02/09/2009|09/15/2010
2498503|Saint John Neumann Academy|School|VA|51|Montgomery|121|371148N|0802415W|37.1965814|-80.4042937|||||657|2155|Blacksburg|02/09/2009|09/15/2010
2498511|New River Community College|School|VA|51|Montgomery|121|370748N|0802352W|37.1301325|-80.3976522|||||644|2113|Blacksburg|02/09/2009|09/15/2010
2498520|Tekoa Community School|School|VA|51|Montgomery|121|370821N|0802438W|37.1390312|-80.4104388|||||643|2110|Blacksburg|02/09/2009|09/15/2010
2584904|Prices Fork Census Designated Place|Census|VA|51|Montgomery|121|371225N|0802918W|37.2069232|-80.488326|||||604|1982|Blacksburg|03/31/2010|03/03/2011
2677806|Crow's Nest Greenhouse|Building|VA|51|Montgomery|121|371253N|0802935W|37.2147222|-80.4930556|||||618|2028|Blacksburg|04/12/2011|
2724890|Blacksburg Quarry|Mine|VA|51|Montgomery|121|371045N|0802332W|37.1791667|-80.3922222|||||579|1900|Blacksburg|05/08/2012|
