FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
1487261|Sinking Creek|Stream|VA|51|Highland|091|381319N|0793619W|38.2220692|-79.6053247|381150N|0793952W|38.197347|-79.6644929|593|1946|Williamsville|09/28/1979|
1487268|Sites Hollow|Valley|VA|51|Highland|091|382035N|0792534W|38.3431792|-79.4261535|382045N|0792428W|38.3458333|-79.4077778|621|2037|McDowell|09/28/1979|
1487269|Sittlington Hill|Summit|VA|51|Highland|091|381927N|0792830W|38.3242902|-79.4750438|||||857|2812|McDowell|09/28/1979|
1487293|Slabcamp Run|Stream|VA|51|Highland|091|383324N|0793657W|38.5567836|-79.6158845|383413N|0793932W|38.5703941|-79.6589419|883|2897|Snowy Mountain|09/28/1979|
1487385|Sorrel Point Ridge|Ridge|VA|51|Highland|091|381900N|0794659W|38.3167884|-79.7831092|||||1010|3314|Paddy Knob|09/28/1979|
1487423|Southall Chapel|Church|VA|51|Highland|091|381522N|0793012W|38.2562359|-79.5033774|||||548|1798|Monterey SE|09/28/1979|
1487461|Spring Run|Stream|VA|51|Highland|091|382524N|0792215W|38.4234558|-79.3708747|382527N|0792451W|38.4242886|-79.4142094|652|2139|Palo Alto|09/28/1979|
1487551|Steep Pinch Ridge|Ridge|VA|51|Highland|091|381833N|0794708W|38.3092885|-79.7856092|||||963|3159|Paddy Knob|09/28/1979|
1487585|Stillhouse Run|Stream|VA|51|Highland|091|381500N|0793034W|38.2501249|-79.5094886|381310N|0792836W|38.21957|-79.4767095|534|1752|Williamsville|09/28/1979|
1487633|Stony Run|Stream|VA|51|Highland|091|381340N|0794156W|38.227902|-79.6989387|381340N|0794423W|38.2277778|-79.7397222|633|2077|Burnsville|09/28/1979|
1487640|Stony Run Cemetery|Cemetery|VA|51|Highland|091|381345N|0794200W|38.2292909|-79.7000498|||||647|2123|Burnsville|09/28/1979|
1487655|Straight Fork|Stream|VA|51|Highland|091|383413N|0793413W|38.5703947|-79.5703277|382829N|0793758W|38.474841|-79.6328283|761|2497|Snowy Mountain|09/28/1979|
1487661|Strait Creek|Stream|VA|51|Highland|091|382856N|0793031W|38.4823417|-79.5086575|382442N|0793222W|38.4116667|-79.5394444|705|2313|Monterey|09/28/1979|
1487684|Sues Draft|Valley|VA|51|Highland|091|382020N|0794257W|38.3390105|-79.7158849|382049N|0794436W|38.3469444|-79.7433333|747|2451|Mustoe|09/28/1979|
1487700|Sugar Tree Draft|Valley|VA|51|Highland|091|381345N|0793113W|38.2292918|-79.5203222|381211N|0793021W|38.2030556|-79.5058333|530|1739|Williamsville|09/28/1979|
1487722|Sulphur Spring Hollow|Valley|VA|51|Highland|091|382152N|0792158W|38.3645682|-79.3661517|382229N|0792228W|38.3747222|-79.3744444|695|2280|West Augusta|09/28/1979|
1487729|Summers Mountain|Summit|VA|51|Highland|091|381443N|0793158W|38.2454027|-79.5328227|||||763|2503|Williamsville|09/28/1979|
1487748|Swank Chapel|Church|VA|51|Highland|091|383333N|0793404W|38.5592839|-79.5678274|||||822|2697|Snowy Mountain|09/28/1979|
1487758|Swope Hollow|Valley|VA|51|Highland|091|381531N|0793005W|38.2587359|-79.5014329|381619N|0793014W|38.2719444|-79.5038889|541|1775|Monterey SE|09/28/1979|
1487768|Tamarack Ridge|Ridge|VA|51|Highland|091|382908N|0794054W|38.4856739|-79.6817189|||||1286|4219|Hightown|09/28/1979|
1487819|The Bump|Summit|VA|51|Highland|091|381320N|0792754W|38.2223479|-79.4650425|||||1099|3606|Deerfield|09/28/1979|
1487823|The Divide|Ridge|VA|51|Highland|091|382819N|0793803W|38.4720633|-79.6342171|||||999|3278|Hightown|09/28/1979|
1487855|The Stamp|Summit|VA|51|Highland|091|383144N|0793659W|38.5290065|-79.6164396|||||1249|4098|Snowy Mountain|09/28/1979|
1487894|Thorny Bottom Church|Church|VA|51|Highland|091|382704N|0793141W|38.4512312|-79.5281022|||||784|2572|Monterey|09/28/1979|
1487971|Townsend Draft|Valley|VA|51|Highland|091|381710N|0794447W|38.2862339|-79.7464408|381737N|0794806W|38.2937331|-79.8017207|691|2267|Mustoe|09/28/1979|
1488054|Union Chapel|Church|VA|51|Highland|091|382828N|0793435W|38.4745636|-79.5764375|||||885|2904|Monterey|09/28/1979|
1488074|Upper Mountain Lick|Stream|VA|51|Highland|091|382002N|0792333W|38.3340131|-79.3925412|381916N|0792250W|38.3211111|-79.3805556|641|2103|McDowell|09/28/1979|
1488080|Valley Bethel Church|Church|VA|51|Highland|091|381445N|0793902W|38.2459575|-79.6506039|||||805|2641|Burnsville|09/28/1979|
1488083|Valley Center|Locale|VA|51|Highland|091|381602N|0794420W|38.2673455|-79.7389403|||||731|2398|Mustoe|09/28/1979|
1488106|Vance Hollow|Valley|VA|51|Highland|091|381811N|0793019W|38.3031793|-79.5053224|381731N|0792925W|38.2920685|-79.4903218|635|2083|Monterey SE|09/28/1979|
1488109|Vanderpool Gap|Gap|VA|51|Highland|091|382231N|0793814W|38.375399|-79.6372717|||||838|2749|Hightown|09/28/1979|
1488130|Victory Chapel|Church|VA|51|Highland|091|381922N|0793826W|38.3229003|-79.6406045|||||726|2382|Mustoe|09/28/1979|
1488134|Vinegar Run|Stream|VA|51|Highland|091|381840N|0793934W|38.3112337|-79.6594939|381854N|0794052W|38.315|-79.6811111|709|2326|Mustoe|09/28/1979|
1488171|Wallowhole Hollow|Valley|VA|51|Highland|091|381402N|0792726W|38.2340145|-79.4572646|381442N|0792659W|38.245|-79.4497222|660|2165|Deerfield|09/28/1979|
1488205|Water Sinks|Basin|VA|51|Highland|091|381318N|0793618W|38.2217915|-79.6050469|||||597|1959|Williamsville|09/28/1979|
1488236|Wesley Chapel|Church|VA|51|Highland|091|381722N|0793920W|38.2895676|-79.6556046|||||707|2320|Mustoe|09/28/1979|
1488259|West Strait Creek|Stream|VA|51|Highland|091|382653N|0793204W|38.4481757|-79.5344913|382525N|0793553W|38.4236111|-79.5980556|779|2556|Monterey|09/28/1979|
1488295|White Oak Flat|Flat|VA|51|Highland|091|383434N|0793639W|38.5762276|-79.6108847|||||1153|3783|Snowy Mountain|09/28/1979|
1488320|White Run|Stream|VA|51|Highland|091|382610N|0793313W|38.4362314|-79.5536585|382554N|0793533W|38.4316667|-79.5925|819|2687|Monterey|09/28/1979|
1488322|Whitehorn Creek|Stream|VA|51|Highland|091|383000N|0792229W|38.5001207|-79.3747645|382641N|0792630W|38.4447222|-79.4416667|688|2257|Doe Hill|09/28/1979|
1488326|Whiteman Run|Stream|VA|51|Highland|091|382504N|0792235W|38.4179003|-79.3764304|382424N|0792126W|38.4067897|-79.357263|660|2165|Doe Hill|09/28/1979|
1488349|Wide Draft|Valley|VA|51|Highland|091|382030N|0792312W|38.3417908|-79.3867077|382034N|0792230W|38.3427778|-79.375|651|2136|McDowell|09/28/1979|
1488353|Wide Hollow|Valley|VA|51|Highland|091|381335N|0793146W|38.226514|-79.529489|381046N|0793048W|38.1794444|-79.5133333|525|1722|Williamsville|09/28/1979|
1488369|Wildcat Hollow|Valley|VA|51|Highland|091|382303N|0792123W|38.3842902|-79.3564294|382336N|0792211W|38.3933333|-79.3697222|729|2392|Palo Alto|09/28/1979|
1488420|Wilson Hollow|Valley|VA|51|Highland|091|381829N|0792552W|38.3081799|-79.4311533|381645N|0792438W|38.2791667|-79.4105556|605|1985|McDowell|09/28/1979|
1488460|Wolfe Draft|Valley|VA|51|Highland|091|381755N|0792700W|38.2987355|-79.4500427|381913N|0792545W|38.3202778|-79.4291667|584|1916|McDowell|09/28/1979|
1488473|Wooden Run|Stream|VA|51|Highland|091|382718N|0793201W|38.45512|-79.5336581|382612N|0792930W|38.4367874|-79.491712|760|2493|Monterey|09/28/1979|
1488515|Hannah Field Airport|Airport|VA|51|Highland|091|382354N|0793601W|38.3982049|-79.6002787|||||922|3025|Monterey|02/01/1991|04/13/2011
1488522|Hupman Valley Trail|Trail|VA|51|Highland|091|381450N|0793228W|38.247347|-79.5411562|||||634|2080|Williamsville|06/01/1991|
1488560|Stony Run Church|Church|VA|51|Highland|091|381342N|0794157W|38.2284575|-79.6992164|||||639|2096|Burnsville|06/01/1991|
1488589|Locust Springs Picnic Area|Locale|VA|51|Highland|091|383505N|0793830W|38.5848383|-79.6417193|||||1131|3711|Thornwood|12/01/1991|
1488592|Locust Springs Recreation Site|Locale|VA|51|Highland|091|383514N|0793839W|38.5873382|-79.6442194|||||1127|3697|Thornwood|12/01/1991|
1488597|Hulit Draft|Stream|VA|51|Highland|091|381225N|0793222W|38.2070697|-79.5394892|381118N|0793140W|38.1883333|-79.5277778|536|1759|Williamsville|12/01/1991|
1488971|Confederate Breastworks|Locale|VA|51|Highland|091|381854N|0792312W|38.3151246|-79.3867074|||||809|2654|McDowell|06/01/1991|
1492651|Brushy Hill|Summit|VA|51|Highland|091|382707N|0792627W|38.4520654|-79.4408772|||||875|2871|Doe Hill|09/28/1979|
1492657|Buck Mountain|Summit|VA|51|Highland|091|382339N|0792600W|38.3942891|-79.4333764|||||941|3087|Doe Hill|09/28/1979|
1492673|Bullpasture Mountain|Summit|VA|51|Highland|091|382356N|0792443W|38.3990114|-79.4119869|||||1001|3284|Doe Hill|09/28/1979|
1492871|Doe Hill|Populated Place|VA|51|Highland|091|382555N|0792640W|38.4320658|-79.4444882|||||765|2510|Doe Hill|09/28/1979|
1493602|Sirons Mill|Populated Place|VA|51|Highland|091|382351N|0792823W|38.3976218|-79.4730999|||||748|2454|Doe Hill|09/28/1979|
1493862|Phillips Hollow|Valley|VA|51|Highland|091|381837N|0792447W|38.3104023|-79.4130971|381817N|0792425W|38.3047222|-79.4069444|680|2231|McDowell|02/01/1991|
1495224|Bald Knob|Summit|VA|51|Highland|091|382426N|0794244W|38.4073422|-79.7122745|||||1361|4465|Hightown|09/28/1979|
1495244|Bear Mountain|Summit|VA|51|Highland|091|382012N|0793254W|38.3367894|-79.5483795|||||1076|3530|Monterey SE|09/28/1979|
1495245|Bear Mountain|Summit|VA|51|Highland|091|382648N|0794126W|38.4467858|-79.6906076|||||1357|4452|Hightown|09/28/1979|
1495319|Brushy Ridge|Summit|VA|51|Highland|091|381544N|0792439W|38.2623478|-79.4108744|||||1185|3888|McDowell|09/28/1979|
1495364|Cedar Knob|Summit|VA|51|Highland|091|381958N|0792906W|38.332901|-79.4850442|||||758|2487|McDowell|09/28/1979|
1495400|Clover Creek|Populated Place|VA|51|Highland|091|381612N|0793256W|38.2701242|-79.5489345|||||570|1870|Monterey SE|09/28/1979|
1495470|Doe Hill|Summit|VA|51|Highland|091|382313N|0793113W|38.3870661|-79.5203237|||||1210|3970|Monterey|09/28/1979|
1495691|Hightown|Populated Place|VA|51|Highland|091|382552N|0793754W|38.431231|-79.6317166|||||952|3123|Hightown|09/28/1979|
1495730|Hulls Hill|Summit|VA|51|Highland|091|382032N|0792809W|38.3423454|-79.4692104|||||927|3041|McDowell|09/28/1979|
1495838|Liberty|Populated Place|VA|51|Highland|091|381720N|0792734W|38.2890134|-79.4594873|||||574|1883|McDowell|09/28/1979|
1495899|Maple Knob|Summit|VA|51|Highland|091|382006N|0792701W|38.3351235|-79.4503209|||||950|3117|McDowell|09/28/1979|
1495926|Meadowdale|Populated Place|VA|51|Highland|091|382234N|0793954W|38.3762321|-79.6650504|||||855|2805|Hightown|09/28/1979|
1496000|New Hampden|Populated Place|VA|51|Highland|091|382934N|0793348W|38.4928967|-79.5633816|||||792|2598|Monterey|09/28/1979|
1496110|Possum Trot|Populated Place|VA|51|Highland|091|382812N|0793156W|38.4701196|-79.5322693|||||768|2520|Monterey|09/28/1979|
1496144|Rich Hills|Summit|VA|51|Highland|091|382453N|0793336W|38.414843|-79.5600474|||||1000|3281|Monterey|09/28/1979|
1496194|Seybert Hills|Summit|VA|51|Highland|091|382552N|0793233W|38.4312316|-79.542547|||||967|3173|Monterey|09/28/1979|
1496212|Sheep Knob|Summit|VA|51|Highland|091|381727N|0792958W|38.2909573|-79.4994887|||||903|2963|McDowell|09/28/1979|
1496241|Sounding Knob|Summit|VA|51|Highland|091|382047N|0793523W|38.3465111|-79.5897699|||||1334|4377|Monterey SE|09/28/1979|
1496325|Trimble|Populated Place|VA|51|Highland|091|381816N|0793708W|38.3045674|-79.618937|||||777|2549|Monterey SE|09/28/1979|
1496326|Trimble Knob|Summit|VA|51|Highland|091|382417N|0793517W|38.404843|-79.5881037|||||952|3123|Monterey|09/28/1979|
1496991|Little Mountain|Summit|VA|51|Highland|091|381701N|0794414W|38.283734|-79.7372737|||||990|3248|Mustoe|09/28/1979|
1497017|Mill Gap|Populated Place|VA|51|Highland|091|381918N|0794214W|38.3217888|-79.7039399|||||772|2533|Mustoe|09/28/1979|
1497033|Mustoe|Populated Place|VA|51|Highland|091|381925N|0793825W|38.3237335|-79.6403268|||||726|2382|Mustoe|09/28/1979|
1497068|Palo Alto|Populated Place|VA|51|Highland|091|382524N|0792213W|38.4234558|-79.3703192|||||652|2139|Palo Alto|09/28/1979|
1497187|Vanderpool|Populated Place|VA|51|Highland|091|382210N|0793731W|38.3695658|-79.6253269|||||795|2608|Mustoe|09/28/1979|
1498517|Monterey|Populated Place|VA|51|Highland|091|382444N|0793450W|38.4123429|-79.5806036|||||882|2894|Monterey|09/28/1979|03/17/2008
1498741|Smith Field|Airport|VA|51|Highland|091|381809N|0793029W|38.3026237|-79.5081001|||||617|2024|Monterey SE|09/01/1992|
1499051|Alum Rock|Summit|VA|51|Highland|091|381236N|0793227W|38.2101253|-79.5408781|||||550|1804|Williamsville|09/28/1979|
1499174|Buck Knob|Summit|VA|51|Highland|091|383438N|0793755W|38.5773385|-79.6319966|||||1214|3983|Thornwood|09/28/1979|
1499527|Hardscrabble|Populated Place|VA|51|Highland|091|383341N|0793423W|38.561506|-79.5731053|||||782|2566|Snowy Mountain|09/28/1979|
1499846|Patna|Populated Place|VA|51|Highland|091|381401N|0793126W|38.2337362|-79.5239334|||||519|1703|Williamsville|09/28/1979|
1500132|Snowy Mountain|Summit|VA|51|Highland|091|383313N|0793201W|38.5537286|-79.5336594|||||1370|4495|Snowy Mountain|09/28/1979|
1673764|Bethel|Populated Place|VA|51|Highland|091|381452N|0793859W|38.247902|-79.6497706|||||812|2664|Burnsville|11/13/1995|
1673765|Blue Grass School (historical)|School|VA|51|Highland|091|382957N|0793303W|38.4992855|-79.5508813|||||777|2549|Monterey|11/13/1995|
1673766|Clover Creek Presbyterian Church|Church|VA|51|Highland|091|381612N|0793236W|38.2701243|-79.5433787|||||581|1906|Monterey SE|11/13/1995|
1673767|Doe Hill School (historical)|School|VA|51|Highland|091|382559N|0792646W|38.4331769|-79.446155|||||768|2520|Doe Hill|11/13/1995|
1673768|Flood School (historical)|School|VA|51|Highland|091|381426N|0793513W|38.2406802|-79.5869909|||||571|1873|Williamsville|11/13/1995|
1673769|Green Hill School (historical)|School|VA|51|Highland|091|382007N|0794157W|38.3353996|-79.6992176|||||818|2684|Mustoe|11/13/1995|
1673770|Griffin Cemetery|Cemetery|VA|51|Highland|091|381846N|0793741W|38.3129006|-79.628104|||||842|2762|Mustoe|11/13/1995|
1673771|Headwaters Brethren Church (historical)|Church|VA|51|Highland|091|381924N|0792455W|38.3234575|-79.4153196|||||625|2051|McDowell|11/13/1995|
1673772|Headwaters Presbyterian Church|Church|VA|51|Highland|091|381930N|0792448W|38.3251241|-79.4133751|||||626|2054|McDowell|11/13/1995|
1673773|Headwaters School (historical)|School|VA|51|Highland|091|381923N|0792452W|38.3231798|-79.4144862|||||632|2073|McDowell|11/13/1995|
1673774|Highland County|Civil|VA|51|Highland|091|382200N|0792159W|38.3667904|-79.3664296|||||701|2300|West Augusta|11/13/1995|
1673775|Highland Elementary School|School|VA|51|Highland|091|382427N|0793446W|38.4074301|-79.579567|||||878|2881|Monterey|11/13/1995|09/15/2010
1673776|McDowell High School|School|VA|51|Highland|091|381953N|0792922W|38.3315121|-79.4894887|||||637|2090|McDowell|11/13/1995|
1673777|Monterey Methodist Episcopal Church|Church|VA|51|Highland|091|382442N|0793446W|38.4117874|-79.5794924|||||880|2887|Monterey|11/13/1995|
1673778|Plum Grove School (historical)|School|VA|51|Highland|091|381952N|0793813W|38.3312334|-79.6369934|||||751|2464|Mustoe|11/13/1995|
1673779|River View School (historical)|School|VA|51|Highland|091|381519N|0794101W|38.2554017|-79.6836606|||||672|2205|Mustoe|11/13/1995|
1673780|Riverview Church (historical)|Church|VA|51|Highland|091|381519N|0794101W|38.2554017|-79.6836606|||||672|2205|Mustoe|11/13/1995|
1673781|Strait Creek School (historical)|School|VA|51|Highland|091|382447N|0793217W|38.4131765|-79.5381022|||||935|3068|Monterey|11/13/1995|
1673782|Woods-Terry School (historical)|School|VA|51|Highland|091|381754N|0793946W|38.2984562|-79.6628272|||||705|2313|Mustoe|11/13/1995|
1690053|Buckeye (historical)|Populated Place|VA|51|Highland|091|381705N|0794452W|38.284845|-79.7478297|||||694|2277|Mustoe|05/01/1996|
1690054|Warwick Run|Stream|VA|51|Highland|091|381710N|0794447W|38.2862339|-79.7464408|381807N|0794819W|38.3020662|-79.8053322|691|2267|Mustoe|05/01/1996|05/13/2011
1690062|Naples (historical)|Populated Place|VA|51|Highland|091|382209N|0794150W|38.3692877|-79.6972736|||||807|2648|Mustoe|05/01/1996|
1690063|Siebert Run|Stream|VA|51|Highland|091|382141N|0794200W|38.3615101|-79.7000514|382225N|0794338W|38.3736111|-79.7272222|772|2533|Mustoe|05/01/1996|
1699733|Lawson Knob|Summit|VA|51|Highland|091|381913N|0793935W|38.3204002|-79.6597718|||||834|2736|Mustoe|07/01/1996|
1759742|Cedar Ridge|Ridge|VA|51|Highland|091|381858N|0793913W|38.3162337|-79.6536604|||||808|2651|Mustoe|08/27/1997|
1781929|Stark Ridge|Ridge|VA|51|Highland|091|381904N|0793939W|38.3179003|-79.6608829|||||844|2769|Mustoe|02/11/1998|
1848394|Eowyns Run|Stream|VA|51|Highland|091|381621N|0794457W|38.2726231|-79.7492184|381626N|0794637W|38.2740117|-79.7769973|683|2241|Mustoe|08/23/1999|
1927102|Blue Grass District|Civil|VA|51|Highland|091|382535N|0793943W|38.4263385|-79.661925|||||937|3074|Hightown|07/18/2001|02/27/2009
1927411|Monterey District|Civil|VA|51|Highland|091|382120N|0793602W|38.3554354|-79.600688|||||1044|3425|Monterey SE|07/18/2001|02/27/2009
1927524|Stonewall District|Civil|VA|51|Highland|091|381900N|0792835W|38.3167063|-79.476453|||||820|2690|McDowell|07/18/2001|02/27/2009
2391311|Town of Monterey|Civil|VA|51|Highland|091|382442N|0793451W|38.4115829|-79.580854|||||884|2900|Monterey|02/19/2008|
