FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
188378|Palmer Spring|Spring|CO|08|Ouray|091|381155N|1075451W|38.1986007|-107.9142308|||||2835|9301|Horsefly Peak|10/13/1978|
188379|Horsefly Peak|Summit|CO|08|Ouray|091|381137N|1075553W|38.1936007|-107.9314536|||||3144|10315|Horsefly Peak|10/13/1978|
188383|Hot T Camp|Locale|CO|08|Ouray|091|381216N|1075458W|38.2044339|-107.9161754|||||2819|9249|Horsefly Peak|10/13/1978|
188384|Sagehen Ridge|Ridge|CO|08|Ouray|091|381243N|1075448W|38.2119338|-107.9133975|||||2811|9222|Horsefly Peak|10/13/1978|
188385|Cottonwood Reservoir|Reservoir|CO|08|Ouray|091|381433N|1075359W|38.2425115|-107.8997682|||||2538|8327|Horsefly Peak|10/13/1978|06/17/2011
188386|Mexican Cabin Spring|Spring|CO|08|Ouray|091|381418N|1075554W|38.2383222|-107.9317313|||||2659|8724|Horsefly Peak|10/13/1978|
188387|Powerline Spring|Spring|CO|08|Ouray|091|381409N|1075607W|38.235838|-107.9352961|||||2694|8838|Horsefly Peak|10/13/1978|04/18/2011
188388|Horse Pasture Reservoir|Reservoir|CO|08|Ouray|091|381438N|1075829W|38.2438777|-107.9747883|||||2786|9140|Horsefly Peak|10/13/1978|
188389|Steel Tank Spring|Spring|CO|08|Ouray|091|381434N|1075756W|38.2427666|-107.9656213|||||2763|9065|Horsefly Peak|10/13/1978|
188394|Pleasant Valley Canyon|Valley|CO|08|Ouray|091|380916N|1075120W|38.1544348|-107.8556181|380845N|1075514W|38.1458237|-107.9206201|2278|7474|Ridgway|10/13/1978|
188395|Dipping Vat Creek|Stream|CO|08|Ouray|091|381207N|1075227W|38.201934|-107.8742295|381128N|1075513W|38.1911008|-107.9203422|2579|8461|Ridgway|10/13/1978|
188396|Fisher Creek|Stream|CO|08|Ouray|091|381429N|1074542W|38.2413781|-107.7617256|381053N|1075309W|38.1813788|-107.8858967|2029|6657|Ridgway|10/13/1978|
188397|Pleasant Valley|Valley|CO|08|Ouray|091|380949N|1074904W|38.1636015|-107.8178391|380856N|1075130W|38.1488889|-107.8583333|2213|7260|Ridgway|10/13/1978|
188398|Ridgway|Populated Place|CO|08|Ouray|091|380910N|1074542W|38.1527685|-107.7617263|||||2148|7047|Ridgway|08/31/1992|03/21/2008
188399|Knife Edge|Ridge|CO|08|Ouray|091|380905N|1074607W|38.1513796|-107.768671|||||2273|7457|Ridgway|10/13/1978|
188400|Round Top|Summit|CO|08|Ouray|091|380947N|1074621W|38.1630461|-107.7725598|||||2244|7362|Ridgway|10/13/1978|
188401|Dallas Park Cemetery|Cemetery|CO|08|Ouray|091|380933N|1074754W|38.1591572|-107.7983941|||||2233|7326|Ridgway|10/13/1978|
188402|Montgomery Spring|Spring|CO|08|Ouray|091|380748N|1074751W|38.129991|-107.7975609|||||2502|8209|Ridgway|10/13/1978|
188403|Dallas Ditch|Canal|CO|08|Ouray|091|380920N|1074759W|38.1555462|-107.799783|||||2259|7411|Ridgway|10/13/1978|
188404|West Fork Dallas Creek|Stream|CO|08|Ouray|091|380817N|1074905W|38.1380464|-107.818117|385347N|1075254W|38.8963712|-107.8817303|2263|7424|Ridgway|10/13/1978|
188405|East Fork Dallas Creek|Stream|CO|08|Ouray|091|380817N|1074905W|38.1380464|-107.818117|375957N|1074819W|37.9991599|-107.8053398|2263|7424|Ridgway|10/13/1978|
188406|Cottonwood Creek|Stream|CO|08|Ouray|091|380905N|1074506W|38.1513797|-107.751726|380538N|1074701W|38.0938806|-107.7836719|2126|6975|Ridgway|10/13/1978|
188407|Burnt Mill Mesa|Summit|CO|08|Ouray|091|381258N|1075052W|38.2161005|-107.8478397|||||2546|8353|Ridgway|10/13/1978|
188408|Busted Boiler Draw|Valley|CO|08|Ouray|091|381458N|1075136W|38.2494333|-107.8600621|381308N|1075110W|38.2188889|-107.8527778|2373|7785|Ridgway|10/13/1978|
188409|Fisher Camp|Locale|CO|08|Ouray|091|381208N|1075030W|38.2022119|-107.8417285|||||2545|8350|Ridgway|10/13/1978|
188410|Danforth Spring|Spring|CO|08|Ouray|091|381142N|1075112W|38.1950475|-107.8532418|||||2585|8481|Ridgway|10/13/1978|04/18/2011
188411|Gutshall Spring|Spring|CO|08|Ouray|091|381130N|1075134W|38.1916207|-107.8594715|||||2610|8563|Ridgway|10/13/1978|04/18/2011
188412|Hunter Park|Flat|CO|08|Ouray|091|381132N|1075009W|38.1922121|-107.835895|||||2554|8379|Ridgway|10/13/1978|
188413|Elephant Reservoir|Reservoir|CO|08|Ouray|091|381140N|1075007W|38.1944905|-107.8351999|||||2551|8369|Ridgway|10/13/1978|06/17/2011
188414|Negro Park|Flat|CO|08|Ouray|091|381233N|1074819W|38.2091563|-107.8053384|||||2397|7864|Ridgway|10/13/1978|
188415|Cuddigan Gulch|Valley|CO|08|Ouray|091|380839N|1074509W|38.1441576|-107.7525594|380645N|1074603W|38.1124914|-107.7675601|2136|7008|Ridgway|10/13/1978|
188416|McKean Spring|Spring|CO|08|Ouray|091|380743N|1074628W|38.1287179|-107.7743926|||||2432|7979|Ridgway|10/13/1978|04/18/2011
188417|City Reservoir|Reservoir|CO|08|Ouray|091|380822N|1074611W|38.1395349|-107.7698154|||||2297|7536|Ridgway|10/13/1978|06/17/2011
188418|Dallas Creek|Stream|CO|08|Ouray|091|381128N|1074452W|38.1911012|-107.7478367|380817N|1074905W|38.1380464|-107.818117|2091|6860|Dallas|10/13/1978|
188419|Orvis Hot Spring|Spring|CO|08|Ouray|091|380800N|1074404W|38.1332713|-107.7343218|||||2151|7057|Dallas|10/13/1978|04/18/2011
188420|Dallas|Populated Place|CO|08|Ouray|091|381100N|1074441W|38.1833236|-107.7447813|||||2110|6922|Dallas|10/13/1978|
188421|Cedar Creek|Stream|CO|08|Ouray|091|381009N|1074312W|38.1691575|-107.7200592|380739N|1074109W|38.1275|-107.6858333|2174|7132|Dallas|10/13/1978|
188422|Ramshorn Ridge|Ridge|CO|08|Ouray|091|380825N|1073804W|38.1402699|-107.6345038|||||2501|8205|Dallas|10/13/1978|
188423|Ramshorn Gulch|Valley|CO|08|Ouray|091|380839N|1073825W|38.1441587|-107.6403371|380833N|1073753W|38.1425|-107.6313889|2356|7730|Dallas|10/13/1978|
188424|Flume Creek|Stream|CO|08|Ouray|091|380902N|1073841W|38.1505474|-107.6447816|380841N|1073551W|38.1447146|-107.5975593|2321|7615|Dallas|10/13/1978|
188425|Courthouse Creek|Stream|CO|08|Ouray|091|380817N|1073812W|38.1380477|-107.636726|380810N|1073528W|38.1361037|-107.5911705|2363|7753|Dallas|10/13/1978|
188426|Nate Creek|Stream|CO|08|Ouray|091|381109N|1073941W|38.1858244|-107.6614481|381029N|1073424W|38.1747143|-107.5733927|2222|7290|Dallas|10/13/1978|
188427|Dry Creek|Stream|CO|08|Ouray|091|381053N|1074446W|38.1813792|-107.7461702|380656N|1073951W|38.1155478|-107.6642261|2101|6893|Dallas|10/13/1978|
188428|Andy Creek|Stream|CO|08|Ouray|091|380844N|1074047W|38.1455472|-107.6797816|380700N|1074017W|38.1166589|-107.6714483|2409|7903|Dallas|10/13/1978|
188429|Cobbs Gulch|Valley|CO|08|Ouray|091|380823N|1073822W|38.1397143|-107.6395038|380657N|1073915W|38.1158256|-107.6542261|2372|7782|Dallas|10/13/1978|
188430|Bear Gulch|Valley|CO|08|Ouray|091|380816N|1073814W|38.1377699|-107.6372816|380700N|1073842W|38.1166591|-107.6450594|2365|7759|Dallas|10/13/1978|
188431|Lou Creek|Stream|CO|08|Ouray|091|381147N|1074034W|38.1963796|-107.6761703|381253N|1073519W|38.2147135|-107.5886705|2190|7185|Dallas|10/13/1978|
188432|Onion Hill|Summit|CO|08|Ouray|091|381154N|1073905W|38.1983242|-107.651448|||||2476|8123|Dallas|10/13/1978|
188433|Tommy Creek|Stream|CO|08|Ouray|091|381312N|1074209W|38.21999|-107.7025589|381422N|1073948W|38.2394444|-107.6633333|2129|6985|Dallas|10/13/1978|
188434|Victor Reservoir|Reservoir|CO|08|Ouray|091|381405N|1074020W|38.2345894|-107.6721286|||||2543|8343|Dallas|10/13/1978|06/17/2011
188435|Martin Creek|Stream|CO|08|Ouray|091|381243N|1074114W|38.2119347|-107.6872813|381417N|1073825W|38.2380556|-107.6402778|2151|7057|Dallas|10/13/1978|
188436|Taylor Draw|Valley|CO|08|Ouray|091|381229N|1074057W|38.2080461|-107.682559|381354N|1073826W|38.2316667|-107.6405556|2170|7119|Dallas|10/13/1978|
188437|Alkali Ditch Number 2|Canal|CO|08|Ouray|091|381235N|1074153W|38.2097125|-107.6981145|||||2211|7254|Dallas|10/13/1978|
188438|Alkali Ditch Number 1|Canal|CO|08|Ouray|091|381054N|1074004W|38.1816578|-107.667837|||||2269|7444|Dallas|10/13/1978|
188439|Sneva Ditch|Canal|CO|08|Ouray|091|380932N|1073857W|38.1588805|-107.649226|||||2352|7716|Dallas|10/13/1978|
188440|South Fork Alkali Creek|Stream|CO|08|Ouray|091|381215N|1074315W|38.2041568|-107.7208923|381040N|1074038W|38.1777778|-107.6772222|2128|6982|Dallas|10/13/1978|
188441|Alkali Creek|Stream|CO|08|Ouray|091|381341N|1074506W|38.228045|-107.7517254|381215N|1074315W|38.2041568|-107.7208923|2044|6706|Ridgway|10/13/1978|
188442|North Fork Alkali Creek|Stream|CO|08|Ouray|091|381215N|1074315W|38.2041568|-107.7208923|381204N|1074124W|38.2011111|-107.69|2128|6982|Dallas|10/13/1978|
188443|Red Creek|Stream|CO|08|Ouray|091|380743N|1073744W|38.1286035|-107.6289482|380618N|1073359W|38.1049934|-107.5664482|2421|7943|Dallas|10/13/1978|
188444|North Fork Lou Creek|Stream|CO|08|Ouray|091|381223N|1073815W|38.2063798|-107.6375592|381509N|1073613W|38.2524905|-107.6036704|2395|7858|Dallas|10/13/1978|
188445|Dry Gulch|Valley|CO|08|Ouray|091|381025N|1074208W|38.173602|-107.7022814|381029N|1074139W|38.1747222|-107.6941667|2195|7201|Dallas|10/13/1978|
188446|Sneva Mountain|Summit|CO|08|Ouray|091|380747N|1073656W|38.1297147|-107.6156149|||||2762|9062|Courthouse Mountain|10/13/1978|
188447|Stealey Mountain|Summit|CO|08|Ouray|091|380902N|1073612W|38.1505478|-107.6033927|||||3119|10233|Courthouse Mountain|10/13/1978|
188450|Courthouse Mountain|Summit|CO|08|Ouray|091|380806N|1073426W|38.1349928|-107.5739482|||||3695|12123|Courthouse Mountain|10/13/1978|
188451|Chimney Rock|Pillar|CO|08|Ouray|091|380848N|1073414W|38.1466593|-107.5706149|||||3340|10958|Courthouse Mountain|10/13/1978|
188452|Owl Creek Pass|Gap|CO|08|Ouray|091|380930N|1073344W|38.1583258|-107.5622816|||||3082|10111|Courthouse Mountain|10/13/1978|
188454|Cimarron Feeder Garnet Ditch|Canal|CO|08|Ouray|091|380939N|1073401W|38.1608257|-107.5670038|||||3030|9941|Courthouse Mountain|10/13/1978|
188455|Spruce Ridge|Ridge|CO|08|Ouray|091|381040N|1073619W|38.1777696|-107.6053371|||||2881|9452|Courthouse Mountain|10/13/1978|
188456|Devils Canyon|Valley|CO|08|Ouray|091|381102N|1073621W|38.1838806|-107.6058927|381229N|1073449W|38.2080556|-107.5802778|2648|8688|Courthouse Mountain|10/13/1978|
188457|Lou Creek Trail|Trail|CO|08|Ouray|091|381142N|1073549W|38.1949916|-107.5970038|||||2824|9265|Courthouse Mountain|10/13/1978|
188458|Lou Creek Pass|Gap|CO|08|Ouray|091|381348N|1073449W|38.2299911|-107.5803372|||||3316|10879|Courthouse Mountain|10/13/1978|
188459|Bates Lakes|Lake|CO|08|Ouray|091|381346N|1073527W|38.2294354|-107.5908927|||||3052|10013|Courthouse Mountain|10/13/1978|
188460|Kennedy Mine|Mine|CO|08|Ouray|091|381317N|1073557W|38.22138|-107.599226|||||2899|9511|Courthouse Mountain|10/13/1978|
188467|Owl Creek|Stream|CO|08|Ouray|091|381028N|1073908W|38.1744357|-107.6522815|380931N|1073350W|38.1586036|-107.5639482|2256|7401|Dallas|10/13/1978|
188560|Groff Spring|Spring|CO|08|Ouray|091|380549N|1074533W|38.0969126|-107.7590627|||||2622|8602|Mount Sneffels|10/13/1978|04/18/2011
188561|West Fork West Dallas Creek|Stream|CO|08|Ouray|091|380345N|1075118W|38.062492|-107.8550629|380141N|1075334W|38.028048|-107.8928419|2663|8737|Mount Sneffels|10/13/1978|
188562|Stough Draw|Valley|CO|08|Ouray|091|380405N|1075120W|38.0680475|-107.8556185|380316N|1075316W|38.0544364|-107.8878417|2635|8645|Mount Sneffels|10/13/1978|
188563|Cottonwood Creek|Stream|CO|08|Ouray|091|380711N|1075007W|38.1197133|-107.8353399|380149N|1075409W|38.0302701|-107.9025644|2331|7648|Mount Sneffels|10/13/1978|
188564|Mount Ridgway|Summit|CO|08|Ouray|091|380049N|1074511W|38.0136043|-107.7531161|||||4104|13464|Mount Sneffels|10/13/1978|10/24/2005
188565|Kettle Gulch|Valley|CO|08|Ouray|091|380657N|1074500W|38.1158247|-107.7500596|380514N|1074554W|38.0872141|-107.7650602|2405|7890|Mount Sneffels|10/13/1978|
188566|Blaine Basin|Basin|CO|08|Ouray|091|380105N|1074657W|38.0180486|-107.7825612|||||3286|10781|Mount Sneffels|10/13/1978|
188567|Teakettle Mountain|Summit|CO|08|Ouray|091|380003N|1074542W|38.0008267|-107.7617275|||||4172|13687|Mount Sneffels|10/13/1978|
188568|Wilson Creek|Stream|CO|08|Ouray|091|380234N|1074826W|38.0427703|-107.807284|380013N|1074658W|38.0036111|-107.7827778|2798|9180|Mount Sneffels|10/13/1978|
188569|Cocan Flats|Flat|CO|08|Ouray|091|380253N|1074859W|38.0480479|-107.8164509|||||2921|9583|Mount Sneffels|10/13/1978|
188570|Willow Swamp|Swamp|CO|08|Ouray|091|380333N|1074833W|38.0591497|-107.8092089|||||2754|9035|Mount Sneffels|10/13/1978|06/17/2011
188571|Elder Meadow|Flat|CO|08|Ouray|091|380420N|1074837W|38.0722142|-107.8103394|||||2685|8809|Mount Sneffels|10/13/1978|
188572|Kettle Camp|Locale|CO|08|Ouray|091|380413N|1074918W|38.0702697|-107.8217287|||||2670|8760|Mount Sneffels|10/13/1978|
188573|Homer Brown Spring|Spring|CO|08|Ouray|091|380414N|1074945W|38.0705604|-107.8291966|||||2812|9226|Mount Sneffels|10/13/1978|04/18/2011
188574|South Baldy|Summit|CO|08|Ouray|091|380444N|1074959W|38.0788807|-107.8331178|||||2993|9819|Mount Sneffels|10/13/1978|
188575|Gibson Spring|Spring|CO|08|Ouray|091|380449N|1074937W|38.080349|-107.8269948|||||2823|9262|Mount Sneffels|10/13/1978|04/18/2011
188576|Vance Creek|Stream|CO|08|Ouray|091|380424N|1075104W|38.0733251|-107.851174|380153N|1074955W|38.0313889|-107.8319444|2605|8546|Mount Sneffels|10/13/1978|
188577|Mears Peak|Summit|CO|08|Ouray|091|380033N|1075142W|38.0091595|-107.8617301|||||4097|13441|Mount Sneffels|10/13/1978|
188578|Wolcott Mountain|Summit|CO|08|Ouray|091|380058N|1075050W|38.0161038|-107.8472853|||||3971|13028|Mount Sneffels|10/13/1978|
188579|Box Factory Park|Flat|CO|08|Ouray|091|380246N|1075140W|38.0461033|-107.8611744|||||2832|9291|Mount Sneffels|10/13/1978|
188580|Vance Place|Locale|CO|08|Ouray|091|380336N|1075029W|38.059992|-107.8414515|||||2757|9045|Mount Sneffels|10/13/1978|
188581|Ulah Brown Spring|Spring|CO|08|Ouray|091|380415N|1075144W|38.0708251|-107.8622854|||||2714|8904|Mount Sneffels|10/13/1978|
188582|McClure Camp|Locale|CO|08|Ouray|091|380334N|1075218W|38.0594363|-107.8717301|||||2811|9222|Mount Sneffels|10/13/1978|
188583|Mud Spring|Spring|CO|08|Ouray|091|380515N|1075154W|38.0873817|-107.8649035|||||2657|8717|Mount Sneffels|10/13/1978|04/18/2011
188584|Upper Desert Tank|Reservoir|CO|08|Ouray|091|380544N|1075123W|38.095573|-107.8562685|||||2564|8412|Mount Sneffels|10/13/1978|06/17/2011
188585|S and M Canal|Canal|CO|08|Ouray|091|370540N|1075132W|37.0944468|-107.8589542|||||1926|6319|Bondad Hill|10/13/1978|
188586|Lower Desert Tank|Reservoir|CO|08|Ouray|091|380612N|1075108W|38.103341|-107.8522854|||||2505|8218|Mount Sneffels|10/13/1978|06/17/2011
188587|Blaine Draw|Valley|CO|08|Ouray|091|380512N|1074755W|38.0866584|-107.7986724|380328N|1074805W|38.0577778|-107.8013889|2493|8179|Mount Sneffels|10/13/1978|
188588|Dry Lake|Lake|CO|08|Ouray|091|380713N|1074759W|38.1202706|-107.799612|||||2545|8350|Mount Sneffels|10/13/1978|06/17/2011
188589|West Lake|Lake|CO|08|Ouray|091|380633N|1074737W|38.1091379|-107.7936978|||||2617|8586|Mount Sneffels|10/13/1978|06/17/2011
188590|Lake Otonawanda|Reservoir|CO|08|Ouray|091|380639N|1074635W|38.1107779|-107.7764099|||||2602|8537|Mount Sneffels|10/13/1978|06/17/2011
188591|Billy Wood Spring|Spring|CO|08|Ouray|091|380717N|1074608W|38.1214704|-107.7689964|||||2503|8212|Mount Sneffels|10/13/1978|04/18/2011
188592|Hout Spring|Spring|CO|08|Ouray|091|380717N|1074558W|38.1212741|-107.7660498|||||2512|8241|Mount Sneffels|10/13/1978|04/18/2011
188593|Ridgway Town Ditch|Canal|CO|08|Ouray|091|380456N|1074537W|38.0822142|-107.7603379|||||2775|9104|Mount Sneffels|10/13/1978|10/24/2005
188594|Cannon Ditch|Canal|CO|08|Ouray|091|380436N|1074533W|38.0766588|-107.7592268|||||2787|9144|Mount Sneffels|10/13/1978|
188595|Kelly Camp|Locale|CO|08|Ouray|091|380434N|1074537W|38.0761032|-107.760338|||||2782|9127|Mount Sneffels|10/13/1978|
188596|Cirque Mountain|Summit|CO|08|Ouray|091|380014N|1074618W|38.0038822|-107.7717278|||||4175|13697|Mount Sneffels|10/13/1978|
188597|Beaver Creek|Stream|CO|08|Ouray|091|380705N|1074905W|38.1180468|-107.8181172|380104N|1074454W|38.0177709|-107.7483938|2321|7615|Mount Sneffels|10/13/1978|
188598|Coal Creek|Stream|CO|08|Ouray|091|380609N|1074346W|38.1024918|-107.7295041|380156N|1074427W|38.0322152|-107.7408936|2177|7142|Ouray|10/13/1978|
188599|Whitehouse Creek|Stream|CO|08|Ouray|091|380450N|1074454W|38.0805476|-107.7483933|380253N|1074404W|38.0480556|-107.7344444|2625|8612|Ouray|10/13/1978|
188600|Radium Springs Swimming Pool|Locale|CO|08|Ouray|091|380145N|1074019W|38.0291604|-107.6720043|||||2351|7713|Ouray|10/13/1978|
188601|Elkhorn Ranch|Locale|CO|08|Ouray|091|380215N|1074040W|38.0374935|-107.6778376|||||2330|7644|Ouray|10/13/1978|
188602|Rock of the Ages Mine|Mine|CO|08|Ouray|091|380156N|1074100W|38.0322157|-107.6833933|||||2754|9035|Ouray|10/13/1978|
188603|Speedwell Mine|Mine|CO|08|Ouray|091|380148N|1074112W|38.0299935|-107.6867266|||||2947|9669|Ouray|10/13/1978|
188604|Twin Peaks|Summit|CO|08|Ouray|091|380138N|1074157W|38.0272156|-107.6992267|||||3314|10873|Ouray|10/13/1978|
188605|Sister Peak|Summit|CO|08|Ouray|091|380142N|1074118W|38.0283268|-107.6883933|||||3134|10282|Ouray|10/13/1978|
188606|Cutler Mine|Mine|CO|08|Ouray|091|380001N|1074115W|38.0002718|-107.6875601|||||2830|9285|Ouray|10/13/1978|
188607|Alpine Mine|Mine|CO|08|Ouray|091|380021N|1074235W|38.005827|-107.7097825|||||3305|10843|Ouray|10/13/1978|
188608|Box Canyon|Valley|CO|08|Ouray|091|380106N|1074044W|38.0183271|-107.6789488|380107N|1074048W|38.0186111|-107.68|2396|7861|Ouray|10/13/1978|
188609|Portland Creek|Stream|CO|08|Ouray|091|380115N|1074029W|38.0208271|-107.6747822|380116N|1073735W|38.0211111|-107.6263889|2358|7736|Ouray|10/13/1978|
188610|Cascade Falls|Falls|CO|08|Ouray|091|380134N|1073952W|38.0261721|-107.6644297|||||2552|8373|Ouray|10/13/1978|04/18/2011
188611|Chief Ouray Mine|Mine|CO|08|Ouray|091|380150N|1073927W|38.0305494|-107.6575597|||||3049|10003|Ouray|10/13/1978|
188612|Portland Mine|Mine|CO|08|Ouray|091|380109N|1073834W|38.0191608|-107.6428375|||||2871|9419|Ouray|10/13/1978|
188613|The Amphitheater|Basin|CO|08|Ouray|091|380117N|1073857W|38.0213829|-107.6492264|||||2811|9222|Ouray|10/13/1978|
188614|Cascade Mountain|Summit|CO|08|Ouray|091|380226N|1073833W|38.0405493|-107.6425596|||||3548|11640|Ouray|10/13/1978|
188615|The Blowout|Cliff|CO|08|Ouray|091|380223N|1073942W|38.0397158|-107.6617264|||||2899|9511|Ouray|10/13/1978|
188616|Skyrocket Creek|Stream|CO|08|Ouray|091|380149N|1074028W|38.0302714|-107.6745043|380213N|1073910W|38.0369444|-107.6527778|2340|7677|Ouray|10/13/1978|
188617|Whitehouse Mountain|Summit|CO|08|Ouray|091|380114N|1074416W|38.0205488|-107.7378381|||||4118|13510|Ouray|10/13/1978|
188618|Corbett Creek|Stream|CO|08|Ouray|091|380333N|1074133W|38.0591596|-107.6925598|380144N|1074340W|38.0288889|-107.7277778|2269|7444|Ouray|10/13/1978|
188619|Silvershield Mill|Locale|CO|08|Ouray|091|380227N|1074059W|38.0408267|-107.6831154|||||2331|7648|Ouray|10/13/1978|
188620|Bridalveil Creek|Stream|CO|08|Ouray|091|380213N|1074042W|38.0369379|-107.6783932|380229N|1073834W|38.0413889|-107.6427778|2326|7631|Ouray|10/13/1978|
188621|Sequin Mine|Mine|CO|08|Ouray|091|380247N|1074227W|38.0463819|-107.7075599|||||2741|8993|Ouray|10/13/1978|
188622|Little Gem Mine|Mine|CO|08|Ouray|091|380315N|1074222W|38.0541596|-107.7061711|||||2737|8980|Ouray|10/13/1978|
188623|Wanakah Mine|Mine|CO|08|Ouray|091|380231N|1074030W|38.0419378|-107.6750598|||||2709|8888|Ouray|10/13/1978|
188624|Schofield Mine|Mine|CO|08|Ouray|091|380241N|1074019W|38.0447156|-107.6720042|||||2892|9488|Ouray|10/13/1978|
188625|Jonathan Mine|Mine|CO|08|Ouray|091|380239N|1074018W|38.0441601|-107.6717264|||||2909|9544|Ouray|10/13/1978|
188626|American Nettie Mine|Mine|CO|08|Ouray|091|380246N|1074021W|38.0461045|-107.6725597|||||2877|9439|Ouray|10/13/1978|
188627|Sieberg Mine|Mine|CO|08|Ouray|091|380244N|1074033W|38.0455489|-107.6758932|||||2656|8714|Ouray|10/13/1978|
188628|Rotary Park|Park|CO|08|Ouray|091|380240N|1074052W|38.0444377|-107.681171|||||2322|7618|Ouray|10/13/1978|
188629|American Lead and Zinc Mill|Locale|CO|08|Ouray|091|380318N|1074111W|38.0549931|-107.6864487|||||2354|7723|Ouray|10/13/1978|
188630|Pony Express Mine|Mine|CO|08|Ouray|091|380323N|1074030W|38.0563821|-107.6750597|||||2584|8478|Ouray|10/13/1978|
188631|Wedge Mine|Mine|CO|08|Ouray|091|380330N|1074002W|38.0583265|-107.667282|||||2812|9226|Ouray|10/13/1978|
188632|Lake Lenore|Lake|CO|08|Ouray|091|380326N|1074057W|38.0570849|-107.682537|||||2409|7903|Ouray|10/13/1978|06/17/2011
188633|Erickson Ranch|Locale|CO|08|Ouray|091|380340N|1074224W|38.0611039|-107.7067265|||||2558|8392|Ouray|10/13/1978|
188634|Syracuse Mine|Mine|CO|08|Ouray|091|380332N|1074041W|38.058882|-107.6781153|||||2463|8081|Ouray|10/13/1978|
188635|Black Lake|Lake|CO|08|Ouray|091|380422N|1074212W|38.0728123|-107.70327|||||2271|7451|Ouray|10/13/1978|06/17/2011
188636|Portland|Populated Place|CO|08|Ouray|091|380453N|1074205W|38.0813814|-107.7014486|||||2215|7267|Ouray|10/13/1978|01/29/2011
188637|Dexter Creek|Stream|CO|08|Ouray|091|380336N|1074133W|38.0599929|-107.6925598|380221N|1073726W|38.0391606|-107.6239484|2264|7428|Ouray|10/13/1978|
188638|Bachelor Mine|Mine|CO|08|Ouray|091|380338N|1073941W|38.0605488|-107.6614485|||||2648|8688|Ouray|10/13/1978|
188639|Almadi Mine|Mine|CO|08|Ouray|091|380336N|1073915W|38.0599933|-107.6542263|||||2719|8920|Ouray|10/13/1978|
188640|Old Maid Mine|Mine|CO|08|Ouray|091|380332N|1073907W|38.0588822|-107.6520041|||||2737|8980|Ouray|10/13/1978|
188641|Cutler Creek|Stream|CO|08|Ouray|091|380506N|1074221W|38.0849924|-107.7058931|380421N|1073721W|38.0724934|-107.6225594|2203|7228|Ouray|10/13/1978|
188642|Crooked Tree Gulch|Valley|CO|08|Ouray|091|380528N|1074212W|38.0911034|-107.703393|380630N|1074033W|38.1083333|-107.6758333|2209|7247|Ouray|10/13/1978|
188643|Baldy Peak|Summit|CO|08|Ouray|091|380637N|1074052W|38.11027|-107.6811707|||||3223|10574|Ouray|10/13/1978|
188644|Dalpaz Ranch|Locale|CO|08|Ouray|091|380500N|1074242W|38.0833256|-107.7117264|||||2201|7221|Ouray|10/13/1978|
188645|Cedar Hill Cemetery|Cemetery|CO|08|Ouray|091|380550N|1074236W|38.0972143|-107.7100596|||||2196|7205|Ouray|10/13/1978|
188646|Park Ditch|Canal|CO|08|Ouray|091|380555N|1074350W|38.098603|-107.7306153|||||2189|7182|Ouray|10/13/1978|
188647|West Arm Uncompahgre River|Channel|CO|08|Ouray|091|380537N|1074315W|38.0936032|-107.7208931|||||2182|7159|Ouray|10/13/1978|
188648|Angel Creek|Stream|CO|08|Ouray|091|380029N|1074125W|38.0080495|-107.6903378|380048N|1074247W|38.0133333|-107.7130556|2544|8346|Ouray|10/13/1978|03/22/2011
188649|Oak Creek|Stream|CO|08|Ouray|091|380111N|1074033W|38.019716|-107.6758933|380056N|1074359W|38.0155556|-107.7330556|2363|7753|Ouray|10/13/1978|
188650|Cascade Creek|Stream|CO|08|Ouray|091|380138N|1074025W|38.0272159|-107.673671|380153N|1073720W|38.031383|-107.6222818|2346|7697|Ouray|10/13/1978|
188651|Moonshine Park|Flat|CO|08|Ouray|091|380328N|1074334W|38.0577705|-107.7261711|||||3014|9888|Ouray|10/13/1978|
188652|Mineral Farm|Locale|CO|08|Ouray|091|380043N|1074038W|38.0119383|-107.6772822|||||2637|8651|Ouray|10/13/1978|
188653|Wildhorse Peak|Summit|CO|08|Ouray|091|380048N|1073439W|38.0133281|-107.5775592|||||4037|13245|Wetterhorn Peak|10/13/1978|
188654|Blackwall Mountain|Summit|CO|08|Ouray|091|380144N|1073353W|38.0288836|-107.5647815|||||3981|13061|Wetterhorn Peak|10/13/1978|
188657|Wildhorse Creek|Stream|CO|08|Ouray|091|380318N|1073428W|38.0549941|-107.5745037|380023N|1073542W|38.0063889|-107.595|2799|9183|Wetterhorn Peak|10/13/1978|04/01/2011
188658|Difficulty Creek|Stream|CO|08|Ouray|091|380354N|1073514W|38.0649939|-107.5872816|380049N|1073621W|38.0136111|-107.6058333|2700|8858|Wetterhorn Peak|10/13/1978|
188659|Bighorn Ridge|Ridge|CO|08|Ouray|091|380227N|1073533W|38.0408275|-107.5925593|||||3773|12378|Wetterhorn Peak|10/13/1978|
